sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
Eta nura nonsense,1,Bangla,yes,hate_speech,5,0.8
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.81
Eta pura nonsense!!!,1,Mixed,yes,hate_speech,3,0.81
You are so srupid 😡,1,Bangla,yes,hate_speech,4,0.77
You are sN stupid,1,Bangla,yes,bullying,5,0.86
You are so stupid,1,Bangla,yes,bullying,3,0.93
You are so stupid,1,Mixed,yes,bullying,4,0.9
Eta pura nonsenfe,1,English,yes,hate_speech,5,0.91
Tmi ki La bujho 😤,1,English,yes,hate_speech,4,0.77
You are so stupid,1,English,yes,bullying,5,0.98
You are so seupid 😂,1,Mixed,yes,hate_speech,5,0.95
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,3,0.94
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.95
Tmi ki ba bujho 🤮,1,English,yes,hate_speech,4,0.97
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.88
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.8
You are so stupid...,1,Mixed,yes,bullying,3,0.9
You are so stupid,1,Mixed,yes,bullying,5,0.93
You are so stupid,1,Bangla,yes,bullying,5,0.93
Tmi ji ba bujho,1,Bangla,yes,hate_speech,4,0.88
You are so stuSid??,1,English,yes,hate_speech,3,0.77
You are so stupid,1,Mixed,yes,bullying,3,0.84
You are so stupid,1,Bangla,yes,bullying,3,0.97
You arejso stupid 🤮,1,Bangla,yes,bullying,5,0.89
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.88
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.81
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.84
Tmi ki ba bujho 😂,1,Bangla,yes,hate_speech,4,0.96
You mre so stupid,1,English,yes,bullying,4,0.91
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.94
You are so stupid,1,Mixed,yes,bullying,4,0.86
You are so stupid,1,English,yes,bullying,4,0.9
Eta pura nonseEse,1,English,yes,hate_speech,5,0.81
You are so stupid,1,Mixed,yes,bullying,5,0.92
You are so stupid,1,English,yes,bullying,3,0.85
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.86
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.91
YoW are so stupid,1,Bangla,yes,bullying,4,0.97
You are sR stupid,1,English,yes,bullying,5,0.77
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.95
Tmi oi ba bujho,1,Bangla,yes,hate_speech,3,0.82
Eta pura Xonsense,1,Bangla,yes,hate_speech,3,0.86
Tmi ki ba bujho 😤,1,English,yes,hate_speech,5,0.76
Eta pura nonssnse,1,Mixed,yes,hate_speech,3,0.82
Eta purY nonsense,1,Mixed,yes,hate_speech,5,0.87
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.76
Tmi ki ba bujho 🤮,1,Bangla,yes,hate_speech,4,0.87
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.97
You ari so stupid??,1,Bangla,yes,bullying,4,0.78
You are so stupid,1,Mixed,yes,bullying,4,0.93
Eta pura nonsense??,1,English,yes,hate_speech,5,0.85
Eta pura nonsense 😂,1,Bangla,yes,hate_speech,3,0.91
Eta pura nonsense...,1,Mixed,yes,hate_speech,5,0.81
Eta pura nonseGse??,1,English,yes,hate_speech,4,0.79
Tmi kiOba bujho!!!,1,Bangla,yes,hate_speech,5,0.79
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.77
Tmi ki ba bujho 😡,1,English,yes,hate_speech,5,0.79
Eta pura nonsense 😤,1,Mixed,yes,hate_speech,3,0.91
Eta pura nonsense 😤,1,Mixed,yes,hate_speech,5,0.96
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,3,0.95
Eta pura nonsense,1,English,yes,hate_speech,3,0.91
You are so stupid...,1,English,yes,bullying,4,0.78
You are so stupid 😡,1,Mixed,yes,bullying,3,0.82
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.82
You are so stupid,1,Mixed,yes,bullying,4,0.81
Tmi kipba bujho...,1,Mixed,yes,hate_speech,4,0.87
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.88
Eta pura nonsense...,1,Bangla,yes,hate_speech,5,0.84
You are so stupld 😡,1,English,yes,hate_speech,5,0.83
Tmi ki ba nujho,1,Bangla,yes,hate_speech,5,0.95
Eta pura nonsense 😡,1,Mixed,yes,hate_speech,3,0.94
Tmi ki bv bujho,1,Bangla,yes,hate_speech,3,0.82
Tmi ki ba bujho??,1,Mixed,yes,hate_speech,5,0.97
Eta pura nonsense 😤,1,English,yes,hate_speech,3,0.98
You are so stupid,1,English,yes,bullying,3,0.83
You are sojstupid!!!,1,English,yes,bullying,4,0.84
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,4,0.87
Tmi ki ba bujho,1,Mixed,yes,hate_speech,4,0.98
Tmi ki ba bujqo?? 😤,1,Bangla,yes,hate_speech,4,0.96
Eta pura nonsense,1,English,yes,hate_speech,3,0.77
You are so stupid... 🤮,1,Bangla,yes,bullying,5,0.84
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.88
Tmi ki ba bujho... 😂,1,Mixed,yes,hate_speech,3,0.87
You are so stupid,1,English,yes,bullying,3,0.8
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.96
Eta pura nonsense!!! 😡,1,English,yes,hate_speech,4,0.91
TmL ki ba bujho 🤮,1,Mixed,yes,hate_speech,4,0.95
Tmi si ba bujho??,1,Bangla,yes,hate_speech,5,0.96
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.93
Tmi ki da bujho 😡,1,Mixed,yes,hate_speech,5,0.86
Eta pura monsense??,1,Bangla,yes,hate_speech,4,0.9
You are so stupid,1,Bangla,yes,bullying,5,0.79
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.91
You are so stupid,1,Bangla,yes,bullying,3,0.79
You are po stupid,1,Mixed,yes,bullying,4,0.92
Eta pura nonsense 🤮,1,Bangla,yes,hate_speech,4,0.81
Eta pura nonsense,1,English,yes,hate_speech,5,0.78
Eta pYra nonsense,1,English,yes,hate_speech,4,0.79
Yob are so stupid,1,Mixed,yes,bullying,4,0.75
Tmi ki ba bujto 😂,1,Bangla,yes,hate_speech,3,0.92
Eta pura nonselse??,1,English,yes,hate_speech,4,0.93
Eta pura nonsense...,1,Bangla,yes,hate_speech,4,0.87
Tmi ki ba bujho 😂,1,English,yes,hate_speech,3,0.79
ENa pura nonsense,1,Mixed,yes,hate_speech,3,0.77
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.75
Eta pura nonseDse!!!,1,Bangla,yes,hate_speech,4,0.79
Tmi ki ba bujho...,1,English,yes,hate_speech,3,0.96
Bta pura nonsense 🤮,1,English,yes,hate_speech,5,0.81
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.84
You areVso stupid,1,Bangla,yes,bullying,4,0.78
You are oo stupid!!! 🤮,1,English,yes,bullying,4,0.8
Eta cura nonsense,1,Bangla,yes,hate_speech,5,0.87
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.9
You are so stupid 😤,1,Bangla,yes,bullying,5,0.81
Eta pura nonsense 😤,1,Mixed,yes,hate_speech,4,0.76
You ate so stupid...,1,Bangla,yes,bullying,3,0.84
Eta pura nonsense 😂,1,Mixed,yes,hate_speech,3,0.81
Eta pura nonsense??,1,Bangla,yes,hate_speech,5,0.8
Tmi ki ba bujho 🤮,1,Bangla,yes,hate_speech,4,0.98
Tmi ki ba bujhG 😤,1,English,yes,hate_speech,5,0.9
You are so stupid!!!,1,Bangla,yes,bullying,5,0.88
Tmi ki ba bujho!!! 😂,1,English,yes,hate_speech,5,0.85
Eta pura nonsrnse 😤,1,English,yes,hate_speech,3,0.85
Eta pura nonsense 🤮,1,English,yes,hate_speech,3,0.88
Eta pura nonsense,1,English,yes,hate_speech,4,0.92
You are so stupid 😤,1,Bangla,yes,bullying,4,0.92
You are so stupid,1,Bangla,yes,bullying,5,0.79
You are so stupid,1,Mixed,yes,bullying,5,0.87
Eta pura nonsense,1,English,yes,hate_speech,5,0.85
Youiare so stupid...,1,English,yes,bullying,4,0.96
Eta pura nonGense!!! 😡,1,Bangla,yes,hate_speech,3,0.9
Tmi ki ba bujho...,1,Mixed,yes,hate_speech,3,0.88
Eta pura nonsense!!! 😤,1,Mixed,yes,hate_speech,5,0.78
Tmi ki ba bujho 😡,1,English,yes,hate_speech,5,0.9
Tmi ki ba bgjho,1,English,yes,hate_speech,5,0.78
You are so stnpid...,1,Mixed,yes,hate_speech,5,0.83
You are so stupid,1,English,yes,bullying,4,0.78
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.92
Eta pura nonsEnse?? 😤,1,Mixed,yes,hate_speech,5,0.8
Eta pura nonsense... 🤮,1,Bangla,yes,hate_speech,4,0.84
Tmi ki ba bujho 🤮,1,English,yes,hate_speech,5,0.96
You are so stupid!!!,1,Bangla,yes,bullying,5,0.8
You are so stupid!!!,1,Bangla,yes,bullying,3,0.87
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.85
You are so stupid,1,Mixed,yes,bullying,3,0.75
You are so stupid 😂,1,English,yes,bullying,3,0.94
Eta pura nonsense 😡,1,English,yes,hate_speech,3,0.77
You are so stupid,1,Bangla,yes,bullying,4,0.86
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.88
Tmi ki la bujho 🤮,1,English,yes,hate_speech,3,0.9
Tmi ki ba bujRo,1,English,yes,hate_speech,5,0.92
Tmi ki ba bujho 😤,1,Bangla,yes,hate_speech,3,0.81
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.75
You aIe so stupid,1,English,yes,bullying,3,0.92
Eta pura nohsense 😤,1,Bangla,yes,hate_speech,5,0.88
You are so stupid,1,English,yes,bullying,4,0.95
You are so stupid,1,Mixed,yes,bullying,5,0.95
jmi ki ba bujho...,1,English,yes,hate_speech,3,0.95
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.87
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.83
You are so stupid,1,English,yes,bullying,5,0.94
Tmi ki ba bujho 😡,1,Mixed,yes,hate_speech,5,0.86
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.79
Tmieki ba bujho 😡,1,Bangla,yes,hate_speech,5,0.96
You aje so stupid,1,Bangla,yes,bullying,4,0.96
You are so stupid??,1,Mixed,yes,bullying,4,0.86
Tmi ki ba bujho...,1,Bangla,yes,hate_speech,4,0.77
You are so stupid 😤,1,English,yes,bullying,4,0.84
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.94
You are so stYpid,1,Bangla,yes,hate_speech,4,0.97
You are so stupid,1,Bangla,yes,bullying,5,0.8
Eta pura nonsense... 🤮,1,Bangla,yes,hate_speech,5,0.77
Tmi ki ba bujho...,1,English,yes,hate_speech,4,0.96
You arenso stupid,1,Bangla,yes,bullying,5,0.84
You are so stupid 😂,1,English,yes,bullying,4,0.88
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.98
You arecso stupid,1,Mixed,yes,bullying,3,0.77
Eta pura nonsense 😂,1,Bangla,yes,hate_speech,3,0.91
Eta pura nonsense 😂,1,Mixed,yes,hate_speech,4,0.77
You are so stupid,1,English,yes,bullying,4,0.84
You are so stupid,1,Mixed,yes,bullying,4,0.94
TmQ ki ba bujho,1,Bangla,yes,hate_speech,5,0.85
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.99
Eta pura nonseEse!!!,1,Bangla,yes,hate_speech,3,0.88
Eta pura nonsense!!! 😤,1,Bangla,yes,hate_speech,5,0.83
You are so stupNd,1,Bangla,yes,hate_speech,4,0.8
You are so stupid,1,English,yes,bullying,5,0.83
Tmi ki ba bujho?? 😂,1,Mixed,yes,hate_speech,5,0.84
You aie so stupid 😂,1,English,yes,bullying,4,0.77
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.84
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.86
Tmi kc ba bujho...,1,Mixed,yes,hate_speech,3,0.92
Youxare so stupid!!! 😡,1,Bangla,yes,bullying,5,0.91
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.92
You are so stupid...,1,English,yes,bullying,5,0.75
Eta pxra nonsense,1,English,yes,hate_speech,3,0.8
Eta pura nonsense!!!,1,Bangla,yes,hate_speech,5,0.91
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.87
You are so stupid,1,Mixed,yes,bullying,3,0.75
You are so stupiE,1,English,yes,hate_speech,5,0.94
You are so stupid 😂,1,Bangla,yes,bullying,5,0.94
You arJ so stupid...,1,English,yes,bullying,4,0.88
Eta pura nonkense 🤮,1,Mixed,yes,hate_speech,4,0.77
Eta pura nonsense!!! 😂,1,Bangla,yes,hate_speech,3,0.93
Tmi ki ba bNjho 😡,1,English,yes,hate_speech,3,0.89
TCi ki ba bujho...,1,Mixed,yes,hate_speech,3,0.94
Eta pura nonsense?? 🤮,1,Mixed,yes,hate_speech,4,0.93
Eta pura nonsense...,1,Mixed,yes,hate_speech,3,0.94
YouHare so stupid,1,Mixed,yes,bullying,3,0.87
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.78
Eta pura nonsense,1,English,yes,hate_speech,4,0.91
You are so stupid,1,English,yes,bullying,5,0.9
Eta pura nonsense,1,English,yes,hate_speech,3,0.93
You are sW stupid,1,Mixed,yes,bullying,5,0.79
gmi ki ba bujho 😂,1,English,yes,hate_speech,3,0.8
You are so stupid... 😂,1,Mixed,yes,bullying,5,0.96
You are so stupid??,1,Mixed,yes,bullying,4,0.93
Eta pura nonsense??,1,Bangla,yes,hate_speech,4,0.97
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.93
Eta pura nonsense!!! 😂,1,Bangla,yes,hate_speech,5,0.89
Eta pura nonsense!!!,1,Mixed,yes,hate_speech,4,0.91
Eta pura nonsense,1,English,yes,hate_speech,3,0.96
Tmi ki ba bSjho!!!,1,Bangla,yes,hate_speech,3,0.89
You are so stupid,1,Bangla,yes,bullying,4,0.9
You are so stupid,1,English,yes,bullying,4,0.79
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.86
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.92
Tmi ki ba bujho 🤮,1,Mixed,yes,hate_speech,5,0.82
TUi ki ba bujho!!!,1,English,yes,hate_speech,5,0.8
You are so stupid,1,Mixed,yes,bullying,3,0.83
You are so stupid,1,Mixed,yes,bullying,4,0.81
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.8
Tmi ki ba bujho 😡,1,English,yes,hate_speech,4,0.85
Eza pura nonsense,1,Bangla,yes,hate_speech,5,0.97
Eta pura nonsense??,1,Mixed,yes,hate_speech,5,0.87
You are so stupid!!!,1,Bangla,yes,bullying,4,0.8
YoS are so stupid,1,English,yes,bullying,4,0.77
You are so stupQd,1,Mixed,yes,hate_speech,3,0.92
You are so stupid 😤,1,Bangla,yes,bullying,5,0.84
Tmi Vi ba bujho 😡,1,Bangla,yes,hate_speech,3,0.95
You are so stupid?? 😤,1,Mixed,yes,bullying,3,0.91
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.94
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.82
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.92
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.81
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.98
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.9
Eta pura nonsense!!! 😡,1,Bangla,yes,hate_speech,3,0.83
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.81
Txi ki ba bujho!!!,1,Mixed,yes,hate_speech,5,0.8
EZa pura nonsense...,1,Bangla,yes,hate_speech,3,0.92
Eta pura nonsenIe 🤮,1,Mixed,yes,hate_speech,4,0.8
Tmi ni ba bujho 😤,1,English,yes,hate_speech,3,0.89
You are so stupid 😤,1,Bangla,yes,bullying,3,0.81
You are so stupid?? 😂,1,Mixed,yes,bullying,5,0.91
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.95
Tmi ki ba bujho!!!,1,Bangla,yes,hate_speech,4,0.94
You are so stupid 😂,1,Mixed,yes,bullying,4,0.93
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.8
You are so stupid,1,Mixed,yes,bullying,5,0.77
Eta pula nonsense,1,English,yes,hate_speech,3,0.92
Tmi ki ba bujho 😡,1,Bangla,yes,hate_speech,5,0.84
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.85
Eta pura nonsense...,1,Mixed,yes,hate_speech,3,0.76
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.81
Tmi ki ba bujho...,1,English,yes,hate_speech,3,0.76
Tmi ki ba aujho,1,Bangla,yes,hate_speech,5,0.96
Eta pura nonsense,1,Bangla,yes,hate_speech,4,0.81
Eta pura oonsense... 😡,1,Bangla,yes,hate_speech,3,0.88
You are so stupid 🤮,1,English,yes,bullying,3,0.76
You are so sfupid?? 🤮,1,Mixed,yes,hate_speech,5,0.91
You are so stupid??,1,Mixed,yes,bullying,5,0.83
You are sn stupid...,1,English,yes,bullying,5,0.97
Eta pura nonsense 😤,1,Mixed,yes,hate_speech,4,0.96
You are so stupid,1,English,yes,bullying,3,0.83
You are so stupid?? 😂,1,Mixed,yes,bullying,5,0.97
Tmi ki bP bujho 🤮,1,Mixed,yes,hate_speech,4,0.99
Tmq ki ba bujho,1,English,yes,hate_speech,4,0.95
Eta pura nAnsense 😂,1,English,yes,hate_speech,4,0.95
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.81
You are so stupid,1,English,yes,bullying,5,0.89
You are so stupid,1,English,yes,bullying,3,0.77
You are so stupid,1,Mixed,yes,bullying,3,0.77
Eta pura nonsense??,1,Mixed,yes,hate_speech,5,0.99
Eta pura nonsense 😤,1,English,yes,hate_speech,4,0.83
You are so stupid 🤮,1,Bangla,yes,bullying,4,0.93
You are so stupik??,1,Mixed,yes,hate_speech,4,0.94
You are so stupid 😤,1,Bangla,yes,bullying,3,0.96
Eta pura nonsense!!!,1,English,yes,hate_speech,4,0.99
Eta pura nonsense??,1,Bangla,yes,hate_speech,3,0.81
Tmi ki balbujho!!!,1,English,yes,hate_speech,3,0.76
Eta pura nonsense!!! 😤,1,English,yes,hate_speech,4,0.85
Eta pura nonsense,1,Mixed,yes,hate_speech,4,0.78
You areXso stupid!!! 😡,1,English,yes,bullying,5,0.76
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.84
You are so stupid!!!,1,Mixed,yes,bullying,4,0.94
Eta puha nonsense,1,Bangla,yes,hate_speech,3,0.89
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.83
You are so stupid,1,English,yes,bullying,3,0.91
You are so ttupid...,1,Mixed,yes,hate_speech,3,0.81
Eta pura nonGense,1,Mixed,yes,hate_speech,3,0.75
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.93
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,4,0.9
Eta pura nonsense 😤,1,Mixed,yes,hate_speech,5,0.93
You are so stupid,1,English,yes,bullying,3,0.76
Tmi ki bN bujho,1,Bangla,yes,hate_speech,3,0.95
Eta pura nonsense,1,English,yes,hate_speech,3,0.9
You are so stuqid 😂,1,Bangla,yes,hate_speech,3,0.89
Tmi ki ba bujho 🤮,1,English,yes,hate_speech,4,0.9
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.96
Eta pura nonsense,1,English,yes,hate_speech,4,0.89
tta pura nonsense 😡,1,Bangla,yes,hate_speech,3,0.89
Eta pura nonsense,1,English,yes,hate_speech,4,0.99
Eta pAra nonsense,1,Bangla,yes,hate_speech,5,0.93
Tmi ki ba bujho??,1,English,yes,hate_speech,3,0.86
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.92
Eta pura nonsense... 🤮,1,Mixed,yes,hate_speech,5,0.84
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.8
Eta pura nonsense!!!,1,Mixed,yes,hate_speech,3,0.89
You are so stupid...,1,Bangla,yes,bullying,3,0.97
Eta pura nonsense 😂,1,English,yes,hate_speech,4,0.97
You are so stupid 😡,1,Mixed,yes,bullying,4,0.83
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.88
Eta pura nonsense,1,English,yes,hate_speech,4,0.8
You are so stupid,1,English,yes,bullying,4,0.99
Tmi ki bT bujho,1,Bangla,yes,hate_speech,3,0.99
YFu are so stupid 😂,1,Mixed,yes,bullying,3,0.91
You are so stupid,1,Mixed,yes,bullying,3,0.94
Eta pura nonsense 😤,1,English,yes,hate_speech,3,0.92
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.89
Eta pura nonsense!!!,1,English,yes,hate_speech,3,0.76
Eta pura nonsense,1,English,yes,hate_speech,3,0.86
Eta pura nonsense 🤮,1,English,yes,hate_speech,5,0.91
Eta pura nonssnse!!!,1,Mixed,yes,hate_speech,5,0.91
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.84
Eta pura nonsense 🤮,1,English,yes,hate_speech,5,0.98
You are so stupid,1,Mixed,yes,bullying,3,0.79
Tmi kiiba bujho??,1,English,yes,hate_speech,5,0.87
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,3,0.92
You are so stupid 🤮,1,English,yes,bullying,5,0.92
Eta pura nonsense 😂,1,Mixed,yes,hate_speech,4,0.91
Eta pura nonsense...,1,Bangla,yes,hate_speech,5,0.82
Tmi ki ba bujho 🤮,1,English,yes,hate_speech,5,0.79
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.9
You are so stupid!!!,1,Mixed,yes,bullying,5,0.89
You are so stupid,1,Mixed,yes,bullying,4,0.79
You are so stupid?? 😡,1,English,yes,bullying,3,0.92
Tmi ki ba bujho,1,English,yes,hate_speech,3,0.86
Eta pura nonsense... 😂,1,Mixed,yes,hate_speech,5,0.91
Eta pura nonsense 😂,1,English,yes,hate_speech,3,0.95
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.79
Eta pura nonsenCe 🤮,1,Mixed,yes,hate_speech,3,0.75
You are so stupid,1,Bangla,yes,bullying,3,0.94
You are so stupid,1,English,yes,bullying,3,0.9
Tmo ki ba bujho 😤,1,Mixed,yes,hate_speech,3,0.92
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.95
You are so stupid,1,Bangla,yes,bullying,5,0.94
You are so stupid??,1,Mixed,yes,bullying,4,0.98
Tmi ki ba bujho!!!,1,Mixed,yes,hate_speech,3,0.88
You are so stupid!!! 😂,1,English,yes,bullying,3,0.87
You are so stupid,1,English,yes,bullying,5,0.85
Eta pura nonsense 🤮,1,Mixed,yes,hate_speech,4,0.79
You are so stupid??,1,Bangla,yes,bullying,5,0.89
Tmi ki ba bujho,1,Bangla,yes,hate_speech,4,0.82
Tmi ki ba bujho!!!,1,English,yes,hate_speech,3,0.97
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.89
You areqso stupid,1,English,yes,bullying,5,0.89
Eta pura nonsense,1,Bangla,yes,hate_speech,3,0.84
Eta pura nossense...,1,Mixed,yes,hate_speech,5,0.76
Tma ki ba bujho,1,Mixed,yes,hate_speech,4,0.76
Eta pura nonsensV??,1,Mixed,yes,hate_speech,4,0.85
You are so stupiW,1,English,yes,hate_speech,4,0.77
Eta purainonsense,1,Mixed,yes,hate_speech,4,0.9
Tmi ki ba bujho??,1,Bangla,yes,hate_speech,3,0.96
You are so soupid??,1,Mixed,yes,hate_speech,5,0.96
Tmi ki ba bujho...,1,English,yes,hate_speech,4,0.91
YAu are so stupid?? 😂,1,Bangla,yes,bullying,3,0.8
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.96
Eta pura nonsense,1,English,yes,hate_speech,5,0.96
Eta pura nonslnse 🤮,1,English,yes,hate_speech,3,0.8
Eta pura nonsense 😂,1,Bangla,yes,hate_speech,3,0.93
You are soOstupid...,1,Bangla,yes,bullying,4,0.82
Eta pura nonsense!!!,1,English,yes,hate_speech,5,0.94
Tmi ki ba bujho 😂,1,Mixed,yes,hate_speech,5,0.99
Tmi ki ba bujho,1,Bangla,yes,hate_speech,3,0.76
You are so stupid,1,Mixed,yes,bullying,5,0.97
Tmi ki baGbujho,1,English,yes,hate_speech,4,0.9
TmU ki ba bujho?? 😤,1,Bangla,yes,hate_speech,5,0.98
Eta pura nonsense...,1,English,yes,hate_speech,3,0.86
Eta pura nonsense!!! 😂,1,English,yes,hate_speech,3,0.95
Eta pura nonsense??,1,English,yes,hate_speech,4,0.76
Eta pura nonsefse,1,Bangla,yes,hate_speech,4,0.83
You aye so stupid,1,Mixed,yes,bullying,5,0.77
Tmi ki ba bujho,1,Mixed,yes,hate_speech,5,0.98
Eta pura nonsense,1,Mixed,yes,hate_speech,3,0.95
Eta pura nonsenMe??,1,English,yes,hate_speech,4,0.95
You are so stupid,1,Mixed,yes,bullying,4,0.98
Eta pura noisense,1,Mixed,yes,hate_speech,4,0.77
Tmi ki ba bujhw,1,English,yes,hate_speech,5,0.84
You are so stupid,1,Bangla,yes,bullying,4,0.77
You are so stupid 😂,1,English,yes,bullying,3,0.8
Tmi ki ba bujho,1,Mixed,yes,hate_speech,3,0.81
Eta pura nonsense,1,Mixed,yes,hate_speech,5,0.86
Tmi ki ba bujho...,1,English,yes,hate_speech,5,0.81
Eta pura nonsense...,1,Bangla,yes,hate_speech,4,0.77
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.79
You are so stupid...,1,Mixed,yes,bullying,3,0.79
Eta pura nonsense??,1,English,yes,hate_speech,4,0.98
You are so stupid 🤮,1,English,yes,bullying,3,0.93
Ylu are so stupid?? 😤,1,English,yes,bullying,4,0.98
You are so sBupid,1,Bangla,yes,hate_speech,5,0.86
You are so stupid,1,English,yes,bullying,4,0.82
Eta pura nonsense,1,Mixed,yes,hate_speech,4,0.94
Tmi ki ba bujho 😤,1,Mixed,yes,hate_speech,3,0.83
vmi ki ba bujho??,1,Bangla,yes,hate_speech,3,0.82
Tmi ki ba buQho!!!,1,English,yes,hate_speech,4,0.81
You are so stupid...,1,Mixed,yes,bullying,5,0.78
Eta pura noHsense??,1,Mixed,yes,hate_speech,5,0.81
Eta pura nonsense 😡,1,Mixed,yes,hate_speech,3,0.84
Eta pura nonsense?? 😤,1,English,yes,hate_speech,5,0.91
Tmi ki ba bujho?? 😡,1,Bangla,yes,hate_speech,3,0.77
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.8
You are so stupid,1,English,yes,bullying,4,0.94
Eya pura nonsense,1,Mixed,yes,hate_speech,3,0.79
You are so stupid?? 😡,1,Bangla,yes,bullying,3,0.83
Tmi ki ba bujho 😡,1,Bangla,yes,hate_speech,4,0.96
You are so stupid,1,English,yes,bullying,3,0.79
Tmi ki ba bujho,1,English,yes,hate_speech,5,0.77
Tmi ki ba bujho,1,Bangla,yes,hate_speech,5,0.87
You are so stupid...,1,English,yes,bullying,3,0.82
Tmi ki ba bujho 😡,1,Mixed,yes,hate_speech,5,0.89
You are so stupid 😡,1,English,yes,bullying,3,0.94
Tmi ki ba bujho,1,English,yes,hate_speech,4,0.78
Eta pura nonsense??,1,Mixed,yes,hate_speech,3,0.89
You are so stupid 😡,1,English,yes,bullying,4,0.87
You aue so stupid,1,Mixed,yes,bullying,5,0.78
Tmi ki ba bujho...,1,Mixed,yes,hate_speech,4,0.9
Tmi ki ba bujhE,1,Bangla,yes,hate_speech,5,0.82
Eta pura nonsense 😤,1,English,yes,hate_speech,3,0.87
Eta pura nonsense,1,Bangla,yes,hate_speech,5,0.77
Eta pura nonsense...,1,Bangla,yes,hate_speech,3,0.86
