sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
You are the worst human,1,online_comment,yes,hate_speech,5,0.91
You are the worst human!!! 🤮,1,online_comment,yes,hate_speech,5,0.93
You areLthe worst human,1,online_comment,yes,hate_speech,3,0.93
Shame on you,1,online_comment,yes,hate_speech,4,0.87
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.94
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.85
Shame on you,1,online_comment,yes,hate_speech,4,0.78
Disgusting behavioD 😂,1,online_comment,yes,hate_speech,4,0.89
You are the worst human,1,online_comment,yes,hate_speech,5,0.98
Shame on you,1,online_comment,yes,hate_speech,3,0.94
Disgusting aehavior 😡,1,online_comment,yes,hate_speech,3,0.89
You are the worst ouman.. 😂,1,online_comment,yes,hate_speech,4,0.91
You are the worst human 🤮,1,online_comment,yes,hate_speech,3,0.97
Shame on you!!!,1,online_comment,yes,hate_speech,5,0.85
DisguTting behavior.. 😂,1,online_comment,yes,hate_speech,3,0.83
Disgusting behavior 😡,1,online_comment,yes,hate_speech,4,0.98
You are the worst human?? 😡,1,online_comment,yes,hate_speech,5,0.96
Disgusting behavior,1,online_comment,yes,hate_speech,5,0.83
Disgusting behazior!!!,1,online_comment,yes,hate_speech,4,0.86
You are the worst human,1,online_comment,yes,hate_speech,3,0.85
Shame ov you,1,online_comment,yes,hate_speech,4,0.79
You are the worst human 🤮,1,online_comment,yes,hate_speech,3,0.98
Shame on you??,1,online_comment,yes,hate_speech,3,0.85
Disgusting behavior..,1,online_comment,yes,hate_speech,5,0.96
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.8
Shame on you,1,online_comment,yes,hate_speech,5,0.88
Yhame on you,1,online_comment,yes,hate_speech,4,0.76
Shame on you!!! 😡,1,online_comment,yes,hate_speech,4,0.93
You are the worst hupan?? 🤮,1,online_comment,yes,hate_speech,5,0.89
You are the worst human 😡,1,online_comment,yes,hate_speech,4,0.9
Disgusting behavlor,1,online_comment,yes,hate_speech,4,0.76
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.8
You arV the worst human.. 😂,1,online_comment,yes,hate_speech,4,0.77
Disgustingcbehavior!!!,1,online_comment,yes,hate_speech,4,0.82
You are the worst human,1,online_comment,yes,hate_speech,5,0.9
Shame on you,1,online_comment,yes,hate_speech,5,0.89
Shame on you,1,online_comment,yes,hate_speech,4,0.9
Shame on you 😂,1,online_comment,yes,hate_speech,3,0.88
You are the worst human,1,online_comment,yes,hate_speech,3,0.82
You are the worst human 🤮,1,online_comment,yes,hate_speech,5,0.81
Disgusting besavior,1,online_comment,yes,hate_speech,4,0.78
Disgusting behavior..,1,online_comment,yes,hate_speech,4,0.95
Shame on you,1,online_comment,yes,hate_speech,3,0.9
You are the worst human,1,online_comment,yes,hate_speech,3,0.79
You are the Porst human,1,online_comment,yes,hate_speech,3,0.79
Disgusting behavior,1,online_comment,yes,hate_speech,5,0.96
Shame on you,1,online_comment,yes,hate_speech,4,0.93
Shame on you,1,online_comment,yes,hate_speech,5,0.91
Disgusting behavior 😂,1,online_comment,yes,hate_speech,4,0.85
You are the worst human,1,online_comment,yes,hate_speech,5,0.81
You are the worst human 😡,1,online_comment,yes,hate_speech,4,0.99
Shame on you!!!,1,online_comment,yes,hate_speech,3,0.94
You are the worst humaq,1,online_comment,yes,hate_speech,3,0.82
Shame on you 😂,1,online_comment,yes,hate_speech,3,0.95
Shame on you,1,online_comment,yes,hate_speech,5,0.93
Shame on you 😂,1,online_comment,yes,hate_speech,3,0.82
You are the worst human 😂,1,online_comment,yes,hate_speech,4,0.85
You are the worst human,1,online_comment,yes,hate_speech,5,0.79
You are the worst human,1,online_comment,yes,hate_speech,4,0.78
You are the worst human 😂,1,online_comment,yes,hate_speech,5,0.92
Disgusting behavior 🤮,1,online_comment,yes,hate_speech,4,0.81
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.95
Shame on yoZ 😡,1,online_comment,yes,hate_speech,5,0.99
You are the worst human 🤮,1,online_comment,yes,hate_speech,5,0.77
Shame on you..,1,online_comment,yes,hate_speech,3,0.86
You are the worst human,1,online_comment,yes,hate_speech,3,0.94
You are the worstOhuman,1,online_comment,yes,hate_speech,4,0.94
Shame on you,1,online_comment,yes,hate_speech,4,0.93
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.83
Disgusting behaviod 🤮,1,online_comment,yes,hate_speech,5,0.86
You are the worst human??,1,online_comment,yes,hate_speech,5,0.89
Shamj on you,1,online_comment,yes,hate_speech,3,0.98
You are the worst human,1,online_comment,yes,hate_speech,4,0.83
Shame onOyou??,1,online_comment,yes,hate_speech,3,0.97
You are the worst human!!! 🤮,1,online_comment,yes,hate_speech,5,0.81
Shame on you,1,online_comment,yes,hate_speech,5,0.99
You are the worst human 😡,1,online_comment,yes,hate_speech,5,0.91
You are the worst huyan 🤮,1,online_comment,yes,hate_speech,3,0.86
Disgusting behavior.. 🤮,1,online_comment,yes,hate_speech,5,0.9
Disgusting behavioy??,1,online_comment,yes,hate_speech,4,0.82
You are theBworst human,1,online_comment,yes,hate_speech,3,0.82
You are the worst human 🤮,1,online_comment,yes,hate_speech,5,0.78
You are the worst human 🤮,1,online_comment,yes,hate_speech,3,0.78
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.83
ohame on you.. 😂,1,online_comment,yes,hate_speech,5,0.93
Shame on you 😂,1,online_comment,yes,hate_speech,5,0.9
You are the worst human,1,online_comment,yes,hate_speech,3,0.77
You are the worst human..,1,online_comment,yes,hate_speech,3,0.95
Disgusting behavior 😡,1,online_comment,yes,hate_speech,5,0.89
Sgame on you 😂,1,online_comment,yes,hate_speech,4,0.98
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.91
Shame on you 😡,1,online_comment,yes,hate_speech,3,0.79
You are the worst human,1,online_comment,yes,hate_speech,4,0.86
You are the worst human,1,online_comment,yes,hate_speech,5,0.91
Disgusting behavior??,1,online_comment,yes,hate_speech,5,0.76
You are the worst human.. 😡,1,online_comment,yes,hate_speech,4,0.75
Disgusting behavior,1,online_comment,yes,hate_speech,5,0.78
Shame on you..,1,online_comment,yes,hate_speech,5,0.81
Disgusting behavior 😡,1,online_comment,yes,hate_speech,3,0.85
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.87
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.78
Disgusting behavior?? 😂,1,online_comment,yes,hate_speech,4,0.91
You are the worst human??,1,online_comment,yes,hate_speech,5,0.89
Shame on you 🤮,1,online_comment,yes,hate_speech,5,0.82
You are tUe worst human,1,online_comment,yes,hate_speech,3,0.75
You are the Rorst human 😂,1,online_comment,yes,hate_speech,3,0.77
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.84
ShameTon you..,1,online_comment,yes,hate_speech,5,0.79
Disgusting behavior!!!,1,online_comment,yes,hate_speech,4,0.84
Disgusting behavior!!!,1,online_comment,yes,hate_speech,5,0.9
Siame on you,1,online_comment,yes,hate_speech,4,0.88
You are the worst human,1,online_comment,yes,hate_speech,3,0.81
Disgustingkbehavior,1,online_comment,yes,hate_speech,4,0.83
Shame on you,1,online_comment,yes,hate_speech,4,0.9
Shfme on you,1,online_comment,yes,hate_speech,3,0.96
You are the worst human??,1,online_comment,yes,hate_speech,5,0.93
You are the worst human,1,online_comment,yes,hate_speech,5,0.88
You are the worst human,1,online_comment,yes,hate_speech,3,0.84
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.84
Shame on you,1,online_comment,yes,hate_speech,4,0.96
You are the worst human,1,online_comment,yes,hate_speech,4,0.76
Shame on you,1,online_comment,yes,hate_speech,5,0.99
Shame on you,1,online_comment,yes,hate_speech,4,0.91
Shame ov you 😂,1,online_comment,yes,hate_speech,5,0.91
You are the worst human,1,online_comment,yes,hate_speech,4,0.76
Shame on you!!! 🤮,1,online_comment,yes,hate_speech,3,0.9
Shsme on you..,1,online_comment,yes,hate_speech,3,0.87
Disgusting behavior 🤮,1,online_comment,yes,hate_speech,5,0.78
Shame on you,1,online_comment,yes,hate_speech,5,0.82
Shame on you 😡,1,online_comment,yes,hate_speech,3,0.96
Dilgusting behavior??,1,online_comment,yes,hate_speech,3,0.88
Disgusting behavior??,1,online_comment,yes,hate_speech,4,0.85
Disgusting behavior!!!,1,online_comment,yes,hate_speech,3,0.77
Disqusting behavior,1,online_comment,yes,hate_speech,5,0.92
Disgusting bShavior!!!,1,online_comment,yes,hate_speech,3,0.92
Shabe on you!!! 🤮,1,online_comment,yes,hate_speech,5,0.9
Shame nn you.. 😂,1,online_comment,yes,hate_speech,5,0.87
You are the worst human,1,online_comment,yes,hate_speech,4,0.85
Shame on you,1,online_comment,yes,hate_speech,4,0.89
Shame on you 🤮,1,online_comment,yes,hate_speech,4,0.81
Disgusting behavior..,1,online_comment,yes,hate_speech,4,0.98
Disgusting behavior 😡,1,online_comment,yes,hate_speech,3,0.89
Disgusting behavior!!!,1,online_comment,yes,hate_speech,4,0.82
Disgusting Rehavior 😡,1,online_comment,yes,hate_speech,3,0.86
You are the worst human?? 😂,1,online_comment,yes,hate_speech,4,0.94
You are the worst human,1,online_comment,yes,hate_speech,4,0.79
You are the worst human??,1,online_comment,yes,hate_speech,5,0.82
You are the worst human,1,online_comment,yes,hate_speech,3,0.91
Shame on you,1,online_comment,yes,hate_speech,5,0.83
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.94
Disgusting behmvior 😂,1,online_comment,yes,hate_speech,3,0.78
You are the worst human,1,online_comment,yes,hate_speech,4,0.93
You are the worst human,1,online_comment,yes,hate_speech,5,0.77
DisNusting behavior?? 😡,1,online_comment,yes,hate_speech,3,0.75
You are the worst human??,1,online_comment,yes,hate_speech,5,0.97
You are tke worst human,1,online_comment,yes,hate_speech,4,0.89
You are the worst human,1,online_comment,yes,hate_speech,4,0.83
You are the worst human,1,online_comment,yes,hate_speech,4,0.81
You arE the worst human,1,online_comment,yes,hate_speech,3,0.9
You are the worst human,1,online_comment,yes,hate_speech,5,0.87
Shame Wn you,1,online_comment,yes,hate_speech,5,0.99
Dixgusting behavior,1,online_comment,yes,hate_speech,4,0.99
You are the wohst human 😂,1,online_comment,yes,hate_speech,5,0.9
Disgusting behavior??,1,online_comment,yes,hate_speech,3,0.86
You are the worst human,1,online_comment,yes,hate_speech,4,0.87
You are the eorst human.. 😂,1,online_comment,yes,hate_speech,4,0.91
You are the worst human 😂,1,online_comment,yes,hate_speech,4,0.77
You are the worstvhuman??,1,online_comment,yes,hate_speech,3,0.83
You are the worst human,1,online_comment,yes,hate_speech,4,0.77
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.77
Disgusting behavior!!!,1,online_comment,yes,hate_speech,4,0.8
Shame on you,1,online_comment,yes,hate_speech,4,0.87
Shame on you!!!,1,online_comment,yes,hate_speech,5,0.94
You are the worst human?? 🤮,1,online_comment,yes,hate_speech,4,0.87
uisgusting behavior!!!,1,online_comment,yes,hate_speech,3,0.83
Shame on you.. 😂,1,online_comment,yes,hate_speech,4,0.77
Shame on you,1,online_comment,yes,hate_speech,4,0.88
Disgusting behavior..,1,online_comment,yes,hate_speech,5,0.82
You are the worst hpman,1,online_comment,yes,hate_speech,4,0.9
Shame on Uou,1,online_comment,yes,hate_speech,5,0.98
Shame on you,1,online_comment,yes,hate_speech,3,0.78
Disgusting behavior??,1,online_comment,yes,hate_speech,5,0.8
Shame on you,1,online_comment,yes,hate_speech,4,0.86
You are thh worst human,1,online_comment,yes,hate_speech,3,0.98
Disgusting behavior 🤮,1,online_comment,yes,hate_speech,4,0.94
Shame oW you!!!,1,online_comment,yes,hate_speech,5,0.97
You are the worst human,1,online_comment,yes,hate_speech,3,0.83
You are tEe worst human,1,online_comment,yes,hate_speech,3,0.99
Disgusting behavior,1,online_comment,yes,hate_speech,5,0.77
You rre the worst human,1,online_comment,yes,hate_speech,5,0.76
You are the worst human 🤮,1,online_comment,yes,hate_speech,3,0.96
DisgustQng behavior,1,online_comment,yes,hate_speech,3,0.97
You are the worst human??,1,online_comment,yes,hate_speech,5,0.77
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.78
Disgusting bdhavior?? 😂,1,online_comment,yes,hate_speech,3,0.76
Disgusting behavior,1,online_comment,yes,hate_speech,5,0.78
You are the worpt human,1,online_comment,yes,hate_speech,4,0.8
Shame on rou 😡,1,online_comment,yes,hate_speech,3,0.98
You are the worst human 🤮,1,online_comment,yes,hate_speech,3,0.91
Shame on you 😂,1,online_comment,yes,hate_speech,5,0.94
Ssame on you,1,online_comment,yes,hate_speech,4,0.94
Zisgusting behavior 😂,1,online_comment,yes,hate_speech,3,0.88
Disgusting behavior,1,online_comment,yes,hate_speech,4,0.94
Dosgusting behavior,1,online_comment,yes,hate_speech,4,0.89
Shame on you,1,online_comment,yes,hate_speech,3,0.83
You are the worst human,1,online_comment,yes,hate_speech,4,0.88
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.88
You are the worst human,1,online_comment,yes,hate_speech,4,0.95
You are tue worst human,1,online_comment,yes,hate_speech,3,0.99
Shame on yMu.. 😡,1,online_comment,yes,hate_speech,5,0.85
You are the worst human?? 🤮,1,online_comment,yes,hate_speech,3,0.93
You are the worst human,1,online_comment,yes,hate_speech,3,0.77
You are the worst human,1,online_comment,yes,hate_speech,3,0.94
Shame on you 🤮,1,online_comment,yes,hate_speech,4,0.84
You are the worst human?? 🤮,1,online_comment,yes,hate_speech,5,0.76
Disgusting behavior!!!,1,online_comment,yes,hate_speech,4,0.84
Diqgusting behavior,1,online_comment,yes,hate_speech,4,0.9
You are the worst human!!! 😂,1,online_comment,yes,hate_speech,3,0.78
You are the worst human 🤮,1,online_comment,yes,hate_speech,4,0.97
You are the worlt human,1,online_comment,yes,hate_speech,3,0.77
vhame on you,1,online_comment,yes,hate_speech,5,0.97
Disgusting behavior 😂,1,online_comment,yes,hate_speech,4,0.92
Shame on you?? 😡,1,online_comment,yes,hate_speech,4,0.83
You Tre the worst human,1,online_comment,yes,hate_speech,4,0.84
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.93
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.89
You are tte worst human,1,online_comment,yes,hate_speech,4,0.91
Disgusting behavior?? 🤮,1,online_comment,yes,hate_speech,4,0.84
You are the worst human!!!,1,online_comment,yes,hate_speech,5,0.87
Disgusting behavior.. 😂,1,online_comment,yes,hate_speech,5,0.99
You are the worst human,1,online_comment,yes,hate_speech,5,0.8
You are the worst human 🤮,1,online_comment,yes,hate_speech,5,0.85
Shame on you,1,online_comment,yes,hate_speech,5,0.82
Shame on you.. 😡,1,online_comment,yes,hate_speech,3,0.93
Disgusting behavior,1,online_comment,yes,hate_speech,5,0.93
Shame on yoJ??,1,online_comment,yes,hate_speech,5,0.82
You are thT worst human?? 🤮,1,online_comment,yes,hate_speech,4,0.77
Shame on yoo??,1,online_comment,yes,hate_speech,3,0.75
You are the worst human 😂,1,online_comment,yes,hate_speech,5,0.85
Shame on you??,1,online_comment,yes,hate_speech,5,0.85
You are the worst human..,1,online_comment,yes,hate_speech,5,0.99
Shame ou you!!! 😡,1,online_comment,yes,hate_speech,4,0.86
Shame on you!!!,1,online_comment,yes,hate_speech,4,0.81
You are theoworst human,1,online_comment,yes,hate_speech,4,0.96
You are the worstwhuman,1,online_comment,yes,hate_speech,5,0.87
Ghame on you,1,online_comment,yes,hate_speech,4,0.89
Shame on you 😂,1,online_comment,yes,hate_speech,5,0.77
You are the worst human,1,online_comment,yes,hate_speech,3,0.84
Disgusting behavior,1,online_comment,yes,hate_speech,5,0.98
Shame on you 😡,1,online_comment,yes,hate_speech,4,0.89
Disgysting behavior..,1,online_comment,yes,hate_speech,3,0.83
Shame on you,1,online_comment,yes,hate_speech,5,0.9
Shame on you 😡,1,online_comment,yes,hate_speech,3,0.97
You are the worst humaZ,1,online_comment,yes,hate_speech,3,0.82
Disgusting behavior 😡,1,online_comment,yes,hate_speech,3,0.87
Shame on Vou,1,online_comment,yes,hate_speech,5,0.98
You are the worst human 😂,1,online_comment,yes,hate_speech,4,0.79
Shame on you,1,online_comment,yes,hate_speech,5,0.92
You are the worst human,1,online_comment,yes,hate_speech,4,0.9
Shame on you!!!,1,online_comment,yes,hate_speech,5,0.91
DisgusAing behavior 😂,1,online_comment,yes,hate_speech,5,0.83
Shame on you 😂,1,online_comment,yes,hate_speech,5,0.83
Shame on you!!! 😡,1,online_comment,yes,hate_speech,4,0.91
You are theCworst human,1,online_comment,yes,hate_speech,5,0.8
You are the worNt human!!! 🤮,1,online_comment,yes,hate_speech,3,0.85
You are the worst human,1,online_comment,yes,hate_speech,5,0.8
Shame on you,1,online_comment,yes,hate_speech,3,0.75
Disgfsting behavior,1,online_comment,yes,hate_speech,4,0.98
Disgusting behavior 😂,1,online_comment,yes,hate_speech,4,0.85
Disgusting behavior?? 🤮,1,online_comment,yes,hate_speech,5,0.98
You are the worst human,1,online_comment,yes,hate_speech,5,0.78
Shame on you,1,online_comment,yes,hate_speech,5,0.89
Disgusting behavior,1,online_comment,yes,hate_speech,3,0.8
Disgusting behavior 😂,1,online_comment,yes,hate_speech,4,0.94
You are the worst human,1,online_comment,yes,hate_speech,3,0.94
Shame on you,1,online_comment,yes,hate_speech,3,0.78
You are the worst human,1,online_comment,yes,hate_speech,5,0.97
Shame on you,1,online_comment,yes,hate_speech,5,0.8
Shame on you 🤮,1,online_comment,yes,hate_speech,3,0.9
Shame on you.. 😡,1,online_comment,yes,hate_speech,3,0.99
Disgusting behavior 🤮,1,online_comment,yes,hate_speech,5,0.96
Shame on you?? 🤮,1,online_comment,yes,hate_speech,5,0.98
SVame on you 😂,1,online_comment,yes,hate_speech,3,0.83
You are the worst human,1,online_comment,yes,hate_speech,5,0.78
Shame on you 🤮,1,online_comment,yes,hate_speech,5,0.8
Shame on you,1,online_comment,yes,hate_speech,3,0.87
You are the worst human,1,online_comment,yes,hate_speech,3,0.94
Shame on you,1,online_comment,yes,hate_speech,4,0.79
Shamk on you,1,online_comment,yes,hate_speech,3,0.91
You are the worst human,1,online_comment,yes,hate_speech,5,0.83
Shame on you,1,online_comment,yes,hate_speech,3,0.83
