sentence,hate,harassment_type,severity
সেই ছটো বেলা থেকে পুরামন ছবির গান সুনছি আর আজ দেকলাম পুরামন ছবিটা.......onek sonsse ai sobir khta......?,0,none,2
সালা কাউআকে জুতা মারা দরকার,0,none,2
উনি আয়না দেখেন না।,0,none,2
মানুস পারে এ ভাবে বাবাকে মারতেও পশুর চেয়েও খারাপ,1,threat,3
পাপোন একটা মাদার চোদ,1,sexual_harassment,3
বাপ্পি নায়ক হলে কুত্তাও বাঘ,1,hate_speech,4
এটা না কি হেকারদের কাই কারবার তাও আবার আমাদের মানতে হবে এটা হাসি তামাস্যা ছারা আরকি মনে হয়,0,none,2
পতিতা শালি বলেকি ওর দোস নাই আকাম করার সমায় মনে ছিলো না আবার বলে আমার বাচার ইচ্ছে নাই আবার বলে ছারের দোস নাই ছারের ছোদায় খুব মজা পাইছে মনে হয় এসব মহিলাদের জনৌহি আনোদের সংসার নস্টে হয়,1,threat,4
এই খুনের পেছনে তার স্ত্রীর ষড়যন্ত্র আছে তাই তাকে দ্রুত এরেস্ট করা হোক বুঝতে পারছি না কেন তাকে রেস করা হচ্ছে না এবং তার মোবাইল নিয়ে চেক করে সব কিছু তথ্য প্রকাশ হবে কারণ সে এখন নাটক করছে এটা তার শুধু অভিনয় তাকে রিমান্ডে নিয়ে জিজ্ঞাসাবাদ করা হোক,0,none,1
নুরসাত যখন পানি পানি করে কাঁদছে তখন তোরা কোথায় ছিলে,0,none,2
মাদারী নিজেই রাস্তা ব্লক করে রাখছে 😣,1,hate_speech,4
রাগে কি করবো কি বলবো ঠিক বুঝতে পারছি না,0,none,2
কবে বিচার হবে সারা বিশ্ব যে অপেক্ষা করছে কলিজাটা কবে ঠান্ডা হবে,0,none,2
জানোয়ার খানকির পোলা রোবেল৷ তোর বাবা মা আছে তোর বোন খানকি তোর মা খানকি নিজের পোলা আকাম কিছু কছনা হ্যপি তোমার মজা লাগছে তোমি খায়ছো৷ খাওর৷ সময় খেয়াল ছিলো না,1,threat,3
হালা ফালতু নিউজ করিস কেন,1,hate_speech,3
‌কোন ক্লা‌সে প‌ড়ে!,0,none,2
"পরিচালক গরু,",1,hate_speech,4
কমেন্ট পড়তে আসলাম ✋✋,0,none,2
আমি বুঝলাম না দেশে এতো সমস্যা থাকতে মিডিয়া কেন এই বালের পিছনে পড়ে আছে🙄,1,hate_speech,3
আঁখি আলমগীর হলো ভদ্র পতিতা,0,none,1
অনেক দিন পর ময়ূরী কে দেখলাম,0,none,1
দেব চৌধুরী ছাড়া কি আর কোন সাংবাদিক নাই ক্রিকেটে এর নিউজ কাভার করার জন্য,0,none,2
